n1,n2,n3,n4,n5,n6,n7,n8,Anio,Desembolso,Numero,,,,,,,,,,
14,42,10,84,55,19,12,88,2022,0,5,,,,,,,,,,
14,42,10,29,55,19,11,181,2018,226675,5,,,,,,,,,,
14,42,10,29,55,19,11,181,2019,188895,5,,,,,,,,,,
14,42,10,29,55,19,11,181,2020,184865,5,,,,,,,,,,
14,42,10,29,55,19,11,181,2021,286220,5,,,,,,,,,,
14,42,10,29,55,19,11,181,2022,0,5,,,,,,,,,,
14,42,10,84,55,19,11,181,2018,226675,5,,,,,,,,,,
14,42,10,84,55,19,11,181,2019,188895,5,,,,,,,,,,
14,42,10,84,55,19,11,181,2020,184865,5,,,,,,,,,,
14,42,10,84,55,19,11,181,2021,286220,5,,,,,,,,,,
14,42,10,84,55,19,11,181,2022,0,5,,,,,,,,,,
14,42,12,44,55,19,12,276,2018,0,6,,,,,,,,,,
14,42,12,44,55,19,12,306,2018,0,6,,,,,,,,,,
14,42,14,57,55,19,12,314,2021,99045,5,,,,,,,,,,
14,42,14,62,55,19,12,314,2021,99045,5,,,,,,,,,,
14,42,10,29,55,19,13,428,2018,226675,5,,,,,,,,,,
14,42,10,29,55,19,13,428,2019,188895,5,,,,,,,,,,
14,42,10,29,55,19,13,428,2020,184865,5,,,,,,,,,,
14,42,10,29,55,19,13,428,2021,286220,5,,,,,,,,,,
14,42,10,29,55,19,13,428,2022,0,5,,,,,,,,,,
14,42,10,84,55,19,13,428,2018,226675,5,,,,,,,,,,
14,42,10,84,55,19,13,428,2019,188895,5,,,,,,,,,,
14,42,10,84,55,19,13,428,2020,184865,5,,,,,,,,,,
14,42,10,84,55,19,13,428,2021,286220,5,,,,,,,,,,
14,42,10,84,55,19,13,428,2022,0,5,,,,,,,,,,
14,43,15,53,10,14,12,235,2018,22000,1,,,,,,,,,,
14,43,15,53,10,14,12,252,2018,22000,1,,,,,,,,,,
14,43,15,53,10,14,12,298,2018,22000,1,,,,,,,,,,
14,43,15,53,10,14,12,317,2018,22000,1,,,,,,,,,,
14,43,15,53,10,14,12,331,2018,22000,1,,,,,,,,,,
14,43,15,53,10,14,12,544,2018,22000,1,,,,,,,,,,
14,43,14,35,10,20,12,513,2020,76219,1,,,,,,,,,,
14,43,14,35,10,20,12,513,2021,33072,1,,,,,,,,,,
14,43,14,72,10,20,12,513,2020,76219,1,,,,,,,,,,
14,43,14,72,10,20,12,513,2021,33072,1,,,,,,,,,,
14,43,14,62,10,21,12,195,2019,11941,1,,,,,,,,,,
14,43,15,53,10,21,12,235,2018,0,1,,,,,,,,,,
14,43,15,53,10,21,12,252,2018,0,1,,,,,,,,,,
14,43,15,53,10,21,12,298,2018,0,1,,,,,,,,,,
14,43,15,53,10,21,12,317,2018,0,1,,,,,,,,,,
14,43,15,53,10,21,12,331,2018,0,1,,,,,,,,,,
14,43,11,19,10,21,13,434,2021,22200,1,,,,,,,,,,
14,43,15,68,10,21,12,466,2020,100557,1,,,,,,,,,,
14,43,15,53,10,21,12,544,2018,0,1,,,,,,,,,,
14,43,15,14,14,11,11,76,2018,124787,1,,,,,,,,,,
14,43,15,14,14,11,11,76,2019,68442,1,,,,,,,,,,
14,43,15,14,14,11,11,76,2020,77087,1,,,,,,,,,,
14,43,15,51,14,11,11,76,2019,117153,1,,,,,,,,,,
14,43,15,51,14,11,11,76,2020,188663,1,,,,,,,,,,
14,43,15,51,14,11,11,76,2021,194184,1,,,,,,,,,,
14,43,12,44,16,20,12,135,2021,83593,1,,,,,,,,,,
14,43,12,44,16,20,12,135,2022,0,1,,,,,,,,,,
14,43,14,35,26,20,12,105,2020,167856,24,,,,,,,,,,
14,43,14,62,26,20,12,105,2020,167856,24,,,,,,,,,,
14,43,14,81,27,21,12,104,2018,3514232,8,,,,,,,,,,
14,43,14,35,27,21,12,105,2020,11880,24,,,,,,,,,,
14,43,14,62,27,21,12,105,2020,11880,24,,,,,,,,,,
14,43,15,14,27,21,12,106,2018,281079,1,,,,,,,,,,
14,43,15,14,27,21,12,106,2019,346887,1,,,,,,,,,,
14,43,15,14,27,21,12,106,2020,270437,1,,,,,,,,,,
14,43,15,14,27,21,12,106,2021,352282,1,,,,,,,,,,
14,43,15,50,27,21,12,290,2018,479160,2,,,,,,,,,,
14,43,15,50,27,21,12,290,2019,490090,2,,,,,,,,,,
14,43,15,50,27,21,12,290,2020,392286,2,,,,,,,,,,
14,43,15,50,27,21,12,290,2021,408578,2,,,,,,,,,,
14,43,15,50,27,21,12,290,2022,0,2,,,,,,,,,,
14,43,15,54,27,21,12,290,2018,479160,2,,,,,,,,,,
14,43,15,54,27,21,12,290,2019,490090,2,,,,,,,,,,
14,43,15,54,27,21,12,290,2020,392286,2,,,,,,,,,,
14,43,15,54,27,21,12,290,2021,408578,2,,,,,,,,,,
14,43,15,54,27,21,12,290,2022,0,2,,,,,,,,,,
14,43,12,44,27,21,12,367,2021,28351,1,,,,,,,,,,
14,43,15,50,27,21,12,367,2021,28351,1,,,,,,,,,,
14,43,15,68,27,21,12,367,2020,11986,1,,,,,,,,,,
14,43,14,57,28,21,12,81,2019,22672,1,,,,,,,,,,
14,43,14,57,28,21,12,81,2020,12187,1,,,,,,,,,,
14,43,14,62,28,21,12,81,2019,22672,1,,,,,,,,,,
14,43,14,62,28,21,12,81,2020,12187,1,,,,,,,,,,
14,43,14,57,28,21,12,112,2019,22672,1,,,,,,,,,,
14,43,14,57,28,21,12,112,2020,12187,1,,,,,,,,,,
14,43,14,62,28,21,12,112,2019,22672,1,,,,,,,,,,
14,43,14,62,28,21,12,112,2020,12187,1,,,,,,,,,,
14,43,14,72,39,21,12,455,2018,712505,1,,,,,,,,,,
14,43,14,72,39,21,12,455,2019,633787,1,,,,,,,,,,
14,43,14,72,39,21,12,455,2020,565390,1,,,,,,,,,,
14,43,15,50,42,19,13,434,2018,105000,1,,,,,,,,,,
14,43,14,81,43,19,12,94,2018,0,2,,,,,,,,,,
14,43,14,62,43,19,12,134,2019,2787,6,,,,,,,,,,
14,43,14,62,43,19,12,134,2020,58200,6,,,,,,,,,,
14,43,14,72,43,19,12,134,2019,2787,6,,,,,,,,,,
14,43,14,72,43,19,12,134,2020,58200,6,,,,,,,,,,
14,43,15,50,43,19,11,221,2018,1405480,8,,,,,,,,,,
14,43,15,50,43,19,11,221,2019,0,8,,,,,,,,,,
14,43,15,50,43,19,11,221,2020,0,8,,,,,,,,,,
14,43,14,62,43,19,12,265,2018,634934,2,,,,,,,,,,
14,43,14,62,43,19,12,265,2019,899978,2,,,,,,,,,,
14,43,14,57,43,19,13,429,2018,83844,1,,,,,,,,,,
14,43,14,57,43,19,13,429,2019,71156,1,,,,,,,,,,
14,43,14,25,43,19,13,440,2019,793764,3,,,,,,,,,,
14,43,15,52,43,19,12,588,2019,140001,3,,,,,,,,,,
14,43,11,23,55,16,12,375,2019,0,2,,,,,,,,,,
14,43,11,23,55,16,12,375,2020,0,2,,,,,,,,,,
14,43,11,23,55,16,12,375,2021,0,2,,,,,,,,,,
14,43,14,62,55,16,12,375,2019,0,2,,,,,,,,,,
14,43,14,62,55,16,12,375,2020,0,2,,,,,,,,,,
14,43,14,62,55,16,12,375,2021,0,2,,,,,,,,,,
14,43,11,23,55,16,11,480,2019,0,4,,,,,,,,,,
14,43,11,23,55,16,11,480,2020,0,4,,,,,,,,,,
14,43,11,23,55,16,11,480,2021,0,4,,,,,,,,,,
14,43,14,62,55,16,11,480,2019,0,4,,,,,,,,,,
14,43,14,62,55,16,11,480,2020,0,4,,,,,,,,,,
14,43,14,62,55,16,11,480,2021,0,4,,,,,,,,,,
14,43,15,14,55,19,11,111,2018,0,1,,,,,,,,,,
15,50,14,62,10,14,12,30,2021,33271,7,,,,,,,,,,
15,50,14,57,10,14,12,201,2018,170906,1,,,,,,,,,,
15,50,14,57,10,14,12,201,2019,62507,1,,,,,,,,,,
15,50,14,57,10,14,12,201,2020,0,1,,,,,,,,,,
15,50,14,81,10,14,12,201,2018,170906,1,,,,,,,,,,
15,50,14,81,10,14,12,201,2019,62507,1,,,,,,,,,,
15,50,14,81,10,14,12,201,2020,0,1,,,,,,,,,,
15,50,14,72,10,14,12,237,2021,1759660,1,,,,,,,,,,
15,50,14,72,10,14,12,237,2022,0,1,,,,,,,,,,
15,50,14,57,10,14,13,529,2019,2000000,1,,,,,,,,,,
15,50,14,34,10,14,13,530,2020,992380,1,,,,,,,,,,
15,50,14,34,10,14,13,530,2021,523900,1,,,,,,,,,,
15,50,12,44,10,14,12,595,2021,13725,10,,,,,,,,,,
15,50,14,24,10,20,12,63,2018,2300,2,,,,,,,,,,
15,50,14,24,10,20,12,63,2019,2200,2,,,,,,,,,,
15,50,14,24,10,20,12,63,2020,2666,2,,,,,,,,,,
15,50,14,24,10,20,12,63,2021,3266,2,,,,,,,,,,
15,50,14,25,10,20,12,63,2018,2300,2,,,,,,,,,,
15,50,14,25,10,20,12,63,2019,2200,2,,,,,,,,,,
15,50,14,25,10,20,12,63,2020,2666,2,,,,,,,,,,
15,50,14,25,10,20,12,63,2021,3266,2,,,,,,,,,,
15,50,14,72,10,20,12,63,2018,2300,2,,,,,,,,,,
15,50,14,72,10,20,12,63,2019,2200,2,,,,,,,,,,
15,50,14,72,10,20,12,63,2020,2666,2,,,,,,,,,,
15,50,14,72,10,20,12,63,2021,3266,2,,,,,,,,,,
15,50,14,34,10,20,12,154,2018,4000,1,,,,,,,,,,
15,50,14,34,10,20,12,154,2019,2000,1,,,,,,,,,,
15,50,14,72,10,20,12,179,2020,1000,1,,,,,,,,,,
15,50,14,34,10,20,12,236,2018,9000,1,,,,,,,,,,
15,50,14,34,10,20,12,236,2019,0,1,,,,,,,,,,
15,50,14,38,10,20,12,269,2018,6000,1,,,,,,,,,,
15,50,14,38,10,20,12,269,2019,6000,1,,,,,,,,,,
15,50,14,38,10,20,12,269,2020,6000,1,,,,,,,,,,
15,50,14,38,10,20,12,269,2021,15000,1,,,,,,,,,,
15,50,14,35,10,20,12,284,2018,5302,1,,,,,,,,,,
15,50,14,35,10,20,12,284,2019,4923,1,,,,,,,,,,
15,50,14,35,10,20,12,284,2020,0,1,,,,,,,,,,
15,50,14,38,10,20,12,284,2018,5302,1,,,,,,,,,,
15,50,14,38,10,20,12,284,2019,4923,1,,,,,,,,,,
15,50,14,38,10,20,12,284,2020,0,1,,,,,,,,,,
15,50,14,62,10,20,12,284,2018,5302,1,,,,,,,,,,
15,50,14,62,10,20,12,284,2019,4923,1,,,,,,,,,,
15,50,14,62,10,20,12,284,2020,0,1,,,,,,,,,,
15,50,14,37,10,20,12,320,2018,6500,1,,,,,,,,,,
15,50,14,34,10,20,12,283,2018,3350,1,,,,,,,,,,
15,50,14,34,10,20,12,283,2019,0,1,,,,,,,,,,
15,50,14,62,10,20,12,283,2018,3350,1,,,,,,,,,,
15,50,14,62,10,20,12,283,2019,0,1,,,,,,,,,,
15,50,14,24,10,20,12,373,2020,2500,1,,,,,,,,,,
15,50,14,62,10,20,12,373,2020,2500,1,,,,,,,,,,
15,50,14,35,10,20,12,379,2018,1667,1,,,,,,,,,,
15,50,14,35,10,20,12,379,2019,1667,1,,,,,,,,,,
15,50,14,35,10,20,12,379,2020,1667,1,,,,,,,,,,
15,50,14,35,10,20,12,379,2021,1017,1,,,,,,,,,,
15,50,14,35,10,20,12,379,2022,0,1,,,,,,,,,,
15,50,14,47,10,20,12,379,2018,1667,1,,,,,,,,,,
15,50,14,47,10,20,12,379,2019,1667,1,,,,,,,,,,
15,50,14,47,10,20,12,379,2020,1667,1,,,,,,,,,,
15,50,14,47,10,20,12,379,2021,1017,1,,,,,,,,,,
15,50,14,47,10,20,12,379,2022,0,1,,,,,,,,,,
15,50,14,62,10,20,12,379,2018,1667,1,,,,,,,,,,
15,50,14,62,10,20,12,379,2019,1667,1,,,,,,,,,,
15,50,14,62,10,20,12,379,2020,1667,1,,,,,,,,,,
15,50,14,62,10,20,12,379,2021,1017,1,,,,,,,,,,
15,50,14,62,10,20,12,379,2022,0,1,,,,,,,,,,
15,50,14,38,10,20,12,420,2018,4000,1,,,,,,,,,,
15,50,14,38,10,20,12,420,2019,0,1,,,,,,,,,,
15,50,14,38,10,20,12,420,2020,4350,1,,,,,,,,,,
15,50,14,38,10,20,12,420,2021,3673,1,,,,,,,,,,
15,50,14,38,10,20,12,420,2022,0,1,,,,,,,,,,
15,50,14,34,10,20,12,511,2018,3626,2,,,,,,,,,,
15,50,14,34,10,20,12,511,2019,1250,2,,,,,,,,,,
15,50,14,34,10,20,12,511,2020,5000,2,,,,,,,,,,
15,50,14,34,10,20,12,511,2021,2700,2,,,,,,,,,,
15,50,14,62,10,20,12,511,2018,3626,2,,,,,,,,,,
15,50,14,62,10,20,12,511,2019,1250,2,,,,,,,,,,
15,50,14,62,10,20,12,511,2020,5000,2,,,,,,,,,,
15,50,14,62,10,20,12,511,2021,2700,2,,,,,,,,,,
15,50,14,62,10,21,12,43,2021,53910,1,,,,,,,,,,
15,50,14,62,10,21,12,128,2018,118825,1,,,,,,,,,,
15,50,14,62,10,21,12,128,2019,104902,1,,,,,,,,,,
15,50,14,62,10,21,12,128,2020,36929,1,,,,,,,,,,
15,50,14,57,10,21,12,201,2018,20116,1,,,,,,,,,,
15,50,14,57,10,21,12,201,2019,20836,1,,,,,,,,,,
15,50,14,57,10,21,12,201,2020,0,1,,,,,,,,,,
15,50,14,81,10,21,12,201,2018,20116,1,,,,,,,,,,
15,50,14,81,10,21,12,201,2019,20836,1,,,,,,,,,,
15,50,14,81,10,21,12,201,2020,0,1,,,,,,,,,,
15,50,10,29,10,21,12,224,2020,11777,1,,,,,,,,,,
15,50,10,29,10,21,12,224,2021,23222,1,,,,,,,,,,
15,50,10,29,10,21,12,224,2022,0,1,,,,,,,,,,
15,50,14,38,10,21,12,224,2020,11777,1,,,,,,,,,,
15,50,14,38,10,21,12,224,2021,23222,1,,,,,,,,,,
15,50,14,38,10,21,12,224,2022,0,1,,,,,,,,,,
15,50,14,47,10,21,12,224,2020,11777,1,,,,,,,,,,
15,50,14,47,10,21,12,224,2021,23222,1,,,,,,,,,,
15,50,14,47,10,21,12,224,2022,0,1,,,,,,,,,,
15,50,14,57,10,21,12,224,2020,11777,1,,,,,,,,,,
15,50,14,57,10,21,12,224,2021,23222,1,,,,,,,,,,
15,50,14,57,10,21,12,224,2022,0,1,,,,,,,,,,
15,50,14,62,10,21,12,224,2020,11777,1,,,,,,,,,,
15,50,14,62,10,21,12,224,2021,23222,1,,,,,,,,,,
15,50,14,62,10,21,12,224,2022,0,1,,,,,,,,,,
15,50,14,81,10,21,12,224,2020,11777,1,,,,,,,,,,
15,50,14,81,10,21,12,224,2021,23222,1,,,,,,,,,,
15,50,14,81,10,21,12,224,2022,0,1,,,,,,,,,,
15,50,14,35,10,21,12,284,2018,38743,1,,,,,,,,,,
15,50,14,35,10,21,12,284,2019,35466,1,,,,,,,,,,
15,50,14,35,10,21,12,284,2020,0,1,,,,,,,,,,
15,50,14,38,10,21,12,284,2018,38743,1,,,,,,,,,,
15,50,14,38,10,21,12,284,2019,35466,1,,,,,,,,,,
15,50,14,38,10,21,12,284,2020,0,1,,,,,,,,,,
15,50,14,62,10,21,12,284,2018,38743,1,,,,,,,,,,
15,50,14,62,10,21,12,284,2019,35466,1,,,,,,,,,,
15,50,14,62,10,21,12,284,2020,0,1,,,,,,,,,,
15,50,14,62,10,21,12,304,2018,64052,1,,,,,,,,,,
15,50,14,62,10,21,12,304,2019,82828,1,,,,,,,,,,
15,50,14,62,10,21,12,304,2020,60616,1,,,,,,,,,,
15,50,14,62,10,21,12,304,2021,64507,1,,,,,,,,,,
15,50,14,62,13,21,12,30,2018,2464098,7,,,,,,,,,,
15,50,14,62,13,21,12,30,2019,1980615,7,,,,,,,,,,
15,50,14,62,13,21,12,30,2020,1460158,7,,,,,,,,,,
15,50,14,62,13,21,12,30,2021,1548092,7,,,,,,,,,,
15,50,14,34,14,11,13,441,2020,95000,1,,,,,,,,,,
15,50,14,34,14,11,13,441,2021,100000,1,,,,,,,,,,
15,50,11,23,14,11,13,527,2018,46001,1,,,,,,,,,,
15,50,14,57,16,19,12,81,2018,282688,4,,,,,,,,,,
15,50,15,68,16,19,12,306,2019,0,13,,,,,,,,,,
15,50,15,68,16,19,12,306,2020,0,13,,,,,,,,,,
15,50,14,57,16,21,12,93,2018,31501,1,,,,,,,,,,
15,50,14,57,16,21,12,93,2019,59461,1,,,,,,,,,,
15,50,14,57,16,21,12,93,2020,73665,1,,,,,,,,,,
15,50,14,57,16,21,12,266,2018,89592,6,,,,,,,,,,
15,50,14,57,16,21,12,266,2019,86670,6,,,,,,,,,,
15,50,14,57,16,21,12,266,2020,88056,6,,,,,,,,,,
15,50,14,72,18,21,12,329,2019,2826,1,,,,,,,,,,
15,50,14,72,18,21,12,329,2020,115291,1,,,,,,,,,,
15,50,14,45,19,21,12,288,2018,333,1,,,,,,,,,,
15,50,14,45,19,21,12,288,2019,333,1,,,,,,,,,,
15,50,14,57,19,21,12,288,2018,333,1,,,,,,,,,,
15,50,14,57,19,21,12,288,2019,333,1,,,,,,,,,,
15,50,14,62,19,21,12,288,2018,333,1,,,,,,,,,,
15,50,14,62,19,21,12,288,2019,333,1,,,,,,,,,,
15,50,14,35,26,14,12,209,2018,34182,1,,,,,,,,,,
15,50,14,37,26,14,12,209,2018,34182,1,,,,,,,,,,
15,50,14,62,26,14,12,536,2020,236110,5,,,,,,,,,,
15,50,14,62,26,14,12,536,2021,0,5,,,,,,,,,,
15,50,12,44,26,15,12,12,2022,40000,1,,,,,,,,,,
15,50,14,57,26,15,12,12,2019,289280,1,,,,,,,,,,
15,50,14,57,26,15,12,12,2020,289280,1,,,,,,,,,,
15,50,14,57,26,15,12,12,2021,0,1,,,,,,,,,,
15,50,14,57,26,15,12,38,2018,84326,1,,,,,,,,,,
15,50,14,57,26,15,12,48,2020,60126,1,,,,,,,,,,
15,50,14,57,26,15,12,59,2021,22783,2,,,,,,,,,,
15,50,14,57,26,15,12,59,2022,21623,1,,,,,,,,,,
15,50,14,57,26,15,12,125,2018,101864,2,,,,,,,,,,
15,50,14,57,26,15,12,173,2018,131748,6,,,,,,,,,,
15,50,14,57,26,15,12,173,2019,114855,9,,,,,,,,,,
15,50,14,57,26,15,12,173,2020,153696,12,,,,,,,,,,
15,50,14,47,26,15,12,224,2021,25740,5,,,,,,,,,,
15,50,14,47,26,15,12,248,2021,25740,5,,,,,,,,,,
15,50,14,57,26,15,12,308,2022,4607,1,,,,,,,,,,
15,50,14,57,26,15,12,536,2019,32864,4,,,,,,,,,,
15,50,14,62,26,15,12,536,2019,32864,4,,,,,,,,,,
15,50,14,57,26,15,12,550,2021,10000,1,,,,,,,,,,
15,50,14,57,26,15,12,550,2022,15000,1,,,,,,,,,,
15,50,15,68,26,19,11,473,2018,5000,1,,,,,,,,,,
15,50,14,57,26,21,12,38,2018,17111,1,,,,,,,,,,
15,50,14,57,26,21,12,173,2018,20046,3,,,,,,,,,,
15,50,14,57,26,21,12,173,2019,47775,3,,,,,,,,,,
15,50,14,57,26,21,12,173,2020,46782,3,,,,,,,,,,
15,50,14,34,26,21,12,224,2019,62095,1,,,,,,,,,,
15,50,14,47,26,21,12,224,2021,107205,5,,,,,,,,,,
15,50,14,62,26,21,12,224,2019,62095,1,,,,,,,,,,
15,50,14,47,26,21,12,248,2021,107205,5,,,,,,,,,,
15,50,14,57,26,21,12,287,2021,51758,2,,,,,,,,,,
15,50,14,57,26,21,12,287,2022,34366,2,,,,,,,,,,
15,50,14,57,26,21,12,459,2021,16886,1,,,,,,,,,,
15,50,14,34,27,14,12,82,2018,0,10,,,,,,,,,,
15,50,14,57,27,14,12,82,2018,0,10,,,,,,,,,,
15,50,14,34,27,14,12,536,2019,84342,6,,,,,,,,,,
15,50,14,34,27,14,12,536,2020,290658,6,,,,,,,,,,
15,50,14,57,27,14,12,536,2019,84342,6,,,,,,,,,,
15,50,14,57,27,14,12,536,2020,290658,6,,,,,,,,,,
15,50,14,62,27,14,12,536,2019,84342,6,,,,,,,,,,
15,50,14,62,27,14,12,536,2020,290658,6,,,,,,,,,,
15,50,14,72,27,14,12,536,2019,84342,6,,,,,,,,,,
15,50,14,72,27,14,12,536,2020,290658,6,,,,,,,,,,
15,50,10,18,27,19,12,478,2021,50842,11,,,,,,,,,,
15,50,14,34,27,19,12,478,2021,50842,11,,,,,,,,,,
15,50,14,57,27,19,12,478,2021,50842,11,,,,,,,,,,
15,50,14,62,27,19,12,478,2021,50842,11,,,,,,,,,,
15,50,14,62,27,20,12,30,2021,39998,7,,,,,,,,,,
15,50,11,21,27,20,12,464,2021,200000,1,,,,,,,,,,
15,50,11,21,27,20,12,464,2022,0,1,,,,,,,,,,
15,50,10,58,27,20,12,478,2019,6795,10,,,,,,,,,,
15,50,10,58,27,20,12,478,2020,6820,10,,,,,,,,,,
15,50,14,34,27,20,12,478,2019,6795,10,,,,,,,,,,
15,50,14,34,27,20,12,478,2020,6820,10,,,,,,,,,,
15,50,14,57,27,20,12,478,2019,6795,10,,,,,,,,,,
15,50,14,57,27,20,12,478,2020,6820,10,,,,,,,,,,
15,50,14,62,27,20,12,478,2019,6795,10,,,,,,,,,,
15,50,14,62,27,20,12,478,2020,6820,10,,,,,,,,,,
15,50,12,11,27,20,12,601,2018,0,1,,,,,,,,,,
15,50,12,11,27,20,12,601,2019,0,1,,,,,,,,,,
15,50,14,57,27,21,12,11,2018,0,5,,,,,,,,,,
15,50,14,57,27,21,12,11,2019,0,5,,,,,,,,,,
15,50,14,62,27,21,12,11,2018,0,5,,,,,,,,,,
15,50,14,62,27,21,12,11,2019,0,5,,,,,,,,,,
15,50,14,34,27,21,12,81,2020,69999,3,,,,,,,,,,
15,50,14,34,27,21,12,82,2018,34750,10,,,,,,,,,,
15,50,14,57,27,21,12,82,2018,34750,20,,,,,,,,,,
15,50,14,57,27,21,12,82,2019,0,10,,,,,,,,,,
15,50,14,62,27,21,12,82,2018,0,10,,,,,,,,,,
15,50,14,62,27,21,12,82,2019,0,10,,,,,,,,,,
15,50,12,44,27,21,12,135,2022,0,2,,,,,,,,,,
15,50,14,24,27,21,12,162,2019,85900,5,,,,,,,,,,
15,50,14,24,27,21,12,162,2020,32655,5,,,,,,,,,,
15,50,14,24,27,21,12,162,2021,67960,5,,,,,,,,,,
15,50,14,24,27,21,12,162,2022,0,5,,,,,,,,,,
15,50,14,62,27,21,12,162,2019,85900,5,,,,,,,,,,
15,50,14,62,27,21,12,162,2020,32655,5,,,,,,,,,,
15,50,14,62,27,21,12,162,2021,67960,5,,,,,,,,,,
15,50,14,62,27,21,12,162,2022,0,5,,,,,,,,,,
15,50,14,24,27,21,12,199,2019,85900,5,,,,,,,,,,
15,50,14,24,27,21,12,199,2020,32655,5,,,,,,,,,,
15,50,14,24,27,21,12,199,2021,67960,5,,,,,,,,,,
15,50,14,24,27,21,12,199,2022,0,5,,,,,,,,,,
15,50,14,62,27,21,12,199,2019,85900,5,,,,,,,,,,
15,50,14,62,27,21,12,199,2020,32655,5,,,,,,,,,,
15,50,14,62,27,21,12,199,2021,67960,5,,,,,,,,,,
15,50,14,62,27,21,12,199,2022,0,5,,,,,,,,,,
15,50,14,24,27,21,12,203,2019,85900,5,,,,,,,,,,
15,50,14,24,27,21,12,203,2020,32655,5,,,,,,,,,,
15,50,14,24,27,21,12,203,2021,67960,5,,,,,,,,,,
15,50,14,24,27,21,12,203,2022,0,5,,,,,,,,,,
15,50,14,62,27,21,12,203,2019,85900,5,,,,,,,,,,
15,50,14,62,27,21,12,203,2020,32655,5,,,,,,,,,,
15,50,14,62,27,21,12,203,2021,67960,5,,,,,,,,,,
15,50,14,62,27,21,12,203,2022,0,5,,,,,,,,,,
15,50,14,24,27,21,12,206,2019,85900,5,,,,,,,,,,
15,50,14,24,27,21,12,206,2020,32655,5,,,,,,,,,,
15,50,14,24,27,21,12,206,2021,67960,5,,,,,,,,,,
15,50,14,24,27,21,12,206,2022,0,5,,,,,,,,,,
15,50,14,62,27,21,12,206,2019,85900,5,,,,,,,,,,
15,50,14,62,27,21,12,206,2020,32655,5,,,,,,,,,,
15,50,14,62,27,21,12,206,2021,67960,5,,,,,,,,,,
15,50,14,62,27,21,12,206,2022,0,5,,,,,,,,,,
15,50,14,24,27,21,12,208,2019,85900,5,,,,,,,,,,
15,50,14,24,27,21,12,208,2020,32655,5,,,,,,,,,,
15,50,14,24,27,21,12,208,2021,67960,5,,,,,,,,,,
15,50,14,24,27,21,12,208,2022,0,5,,,,,,,,,,
15,50,14,62,27,21,12,208,2019,85900,5,,,,,,,,,,
15,50,14,62,27,21,12,208,2020,32655,5,,,,,,,,,,
15,50,14,62,27,21,12,208,2021,67960,5,,,,,,,,,,
15,50,14,62,27,21,12,208,2022,0,5,,,,,,,,,,
15,50,14,57,27,21,12,481,2020,1246,1,,,,,,,,,,
15,50,14,62,27,21,12,481,2020,1246,1,,,,,,,,,,
15,50,14,72,27,21,12,481,2020,1246,1,,,,,,,,,,
15,50,14,35,27,21,12,489,2018,126577,11,,,,,,,,,,
15,50,14,35,27,21,12,489,2022,0,8,,,,,,,,,,
15,50,14,38,27,21,12,489,2018,126577,11,,,,,,,,,,
15,50,14,47,27,21,12,489,2018,126577,11,,,,,,,,,,
15,50,14,47,27,21,12,489,2022,0,8,,,,,,,,,,
15,50,14,57,27,21,12,489,2018,126577,11,,,,,,,,,,
15,50,14,57,27,21,12,489,2022,0,8,,,,,,,,,,
15,50,14,62,27,21,12,489,2018,126577,11,,,,,,,,,,
15,50,14,62,27,21,12,489,2022,0,8,,,,,,,,,,
15,50,14,81,27,21,12,493,2018,76385,1,,,,,,,,,,
15,50,14,81,27,21,12,493,2019,77288,1,,,,,,,,,,
15,50,14,81,27,21,12,493,2020,82160,1,,,,,,,,,,
15,50,14,81,27,21,12,493,2021,79484,1,,,,,,,,,,
15,50,14,81,27,21,12,493,2022,0,1,,,,,,,,,,
15,50,12,11,27,21,12,601,2018,0,1,,,,,,,,,,
15,50,12,11,27,21,12,601,2019,0,1,,,,,,,,,,
15,50,14,57,28,14,12,81,2019,29863,1,,,,,,,,,,
15,50,14,57,28,14,12,81,2020,83669,1,,,,,,,,,,
15,50,14,57,28,14,12,81,2021,0,1,,,,,,,,,,
15,50,14,62,28,14,12,81,2019,29863,1,,,,,,,,,,
15,50,14,62,28,14,12,81,2020,83669,1,,,,,,,,,,
15,50,14,62,28,14,12,81,2021,0,1,,,,,,,,,,
15,50,14,57,28,20,12,11,2018,0,5,,,,,,,,,,
15,50,14,57,28,20,12,11,2019,0,5,,,,,,,,,,
15,50,14,62,28,20,12,11,2018,0,5,,,,,,,,,,
15,50,14,62,28,20,12,11,2019,0,5,,,,,,,,,,
15,50,14,57,28,20,12,82,2018,0,10,,,,,,,,,,
15,50,14,57,28,20,12,82,2019,0,10,,,,,,,,,,
15,50,14,62,28,20,12,82,2018,0,10,,,,,,,,,,
15,50,14,62,28,20,12,82,2019,0,10,,,,,,,,,,
15,50,10,29,28,21,12,81,2020,1190,2,,,,,,,,,,
15,50,10,29,28,21,12,81,2021,0,2,,,,,,,,,,
15,50,12,44,28,21,12,81,2020,1190,2,,,,,,,,,,
15,50,12,44,28,21,12,81,2021,0,2,,,,,,,,,,
15,50,14,57,28,21,12,81,2020,1190,2,,,,,,,,,,
15,50,14,57,28,21,12,81,2021,0,2,,,,,,,,,,
15,50,14,35,30,13,12,284,2018,1973,1,,,,,,,,,,
15,50,14,35,30,13,12,284,2019,0,1,,,,,,,,,,
15,50,14,35,30,13,12,284,2020,0,1,,,,,,,,,,
15,50,14,38,30,13,12,284,2018,1973,1,,,,,,,,,,
15,50,14,38,30,13,12,284,2019,0,1,,,,,,,,,,
